City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
157,Ilulissat,GL,2021-05-31 15:34:42,broken clouds,69.2167,-51.1,33.82,86,75,6.91
158,Sakaiminato,JP,2021-05-31 15:25:01,few clouds,35.55,133.2333,62.58,88,20,10.36
159,Camana,PE,2021-05-31 15:34:42,overcast clouds,-16.6228,-72.7111,68.32,78,100,9.57
160,Parana,AR,2021-05-31 15:34:43,clear sky,-31.732,-60.5238,68.58,39,1,10.56
161,Saint-Pierre,RE,2021-05-31 15:34:43,clear sky,-21.3393,55.4781,73.08,80,0,3.44
162,Kavaratti,IN,2021-05-31 15:26:51,few clouds,10.5669,72.642,83.77,76,21,22.48
163,Nikolskoye,RU,2021-05-31 15:22:03,light rain,59.7035,30.7861,57.78,58,100,7.47
164,Bluff,NZ,2021-05-31 15:34:44,overcast clouds,-46.6,168.3333,49.8,67,86,6.55
165,Taseyevo,RU,2021-05-31 15:34:44,clear sky,57.2169,94.8978,43.36,74,0,5.5
166,Udachnyy,RU,2021-05-31 15:34:45,broken clouds,66.4167,112.4,55.17,46,66,10.51
167,Bettiah,IN,2021-05-31 15:34:45,clear sky,26.8,84.5,89.6,54,1,5.93
168,Salalah,OM,2021-05-31 15:34:46,scattered clouds,17.0151,54.0924,84.29,84,40,10.36
169,Nyurba,RU,2021-05-31 15:34:46,few clouds,63.2842,118.3319,53.91,48,12,2.75
170,Dovolnoye,RU,2021-05-31 15:34:46,few clouds,54.4958,79.6671,68.27,59,22,13.82
171,Feijo,BR,2021-05-31 15:34:47,overcast clouds,-8.1642,-70.3536,80.87,88,88,2.26
172,Saldanha,ZA,2021-05-31 15:34:47,clear sky,-33.0117,17.9442,62.65,76,9,9.31
173,Abbeville,FR,2021-05-31 15:34:29,clear sky,50.1,1.8333,75.49,60,0,10.07
174,Stephenville Crossing,CA,2021-05-31 15:34:48,overcast clouds,48.5,-58.4318,57.33,67,90,6.91
175,Rocky Mountain House,CA,2021-05-31 15:34:49,scattered clouds,52.3668,-114.9188,64.15,44,45,4.61
176,Klaksvik,FO,2021-05-31 15:34:49,overcast clouds,62.2266,-6.589,58.12,96,86,14.94
177,Cabedelo,BR,2021-05-31 15:29:20,broken clouds,-6.9811,-34.8339,79.47,78,51,13.09
178,Petropavlovsk-Kamchatskiy,RU,2021-05-31 15:31:12,light rain,53.0452,158.6483,37.99,100,90,2.44
179,Chandvad,IN,2021-05-31 15:34:50,heavy intensity rain,20.3333,74.25,79.12,48,99,10.56
180,Srednekolymsk,RU,2021-05-31 15:25:21,clear sky,67.45,153.6833,53.82,43,5,10.49
181,Bodrum,TR,2021-05-31 15:32:10,clear sky,37.0383,27.4292,76.93,68,3,8.46
182,Port Moresby,PG,2021-05-31 15:28:19,overcast clouds,-9.4431,147.1797,74.75,87,100,11.92
183,Wanning,CN,2021-05-31 15:26:49,overcast clouds,18.8003,110.3967,83.34,88,86,10.71
184,Bilma,NE,2021-05-31 15:25:28,broken clouds,18.6853,12.9164,106.81,6,83,13.69
185,Peterhead,GB,2021-05-31 15:34:50,clear sky,57.5058,-1.7981,65.12,88,4,16.24
186,Ribeira Grande,PT,2021-05-31 15:34:51,broken clouds,38.5167,-28.7,66.6,88,75,5.75
187,Chepareria,KE,2021-05-31 15:34:52,overcast clouds,1.3077,35.2039,65.73,57,87,5.61
188,Willmar,US,2021-05-31 15:34:52,clear sky,45.1219,-95.0433,67.69,54,1,12.66
189,Aklavik,CA,2021-05-31 15:21:49,overcast clouds,68.2191,-135.0107,41.83,93,90,14.97
190,Pont-Audemer,FR,2021-05-31 15:34:52,clear sky,49.35,0.5167,76.12,61,1,12.41
191,Usvyaty,RU,2021-05-31 15:34:53,overcast clouds,55.7456,30.7533,57.56,48,96,5.12
192,Kruisfontein,ZA,2021-05-31 15:25:02,overcast clouds,-34.0033,24.7314,58.89,77,100,14.94
193,Limbe,CM,2021-05-31 15:34:54,overcast clouds,4.0242,9.2149,78.04,82,99,8.08
194,Hambantota,LK,2021-05-31 15:34:54,few clouds,6.1241,81.1185,84.54,79,20,20.56
195,Matara,LK,2021-05-31 15:25:57,overcast clouds,5.9485,80.5353,80.47,86,88,13.82
196,Lebu,CL,2021-05-31 15:34:55,overcast clouds,-37.6167,-73.65,57.92,94,100,11.88
197,Male,MV,2021-05-31 15:34:55,broken clouds,4.1748,73.5089,84.15,70,75,21.85
198,Kaihua,CN,2021-05-31 15:34:55,broken clouds,23.3687,104.28,67.71,89,79,4.56
199,Byron Bay,AU,2021-05-31 15:26:40,few clouds,-28.65,153.6167,56.88,88,24,7.99
200,Maldonado,UY,2021-05-31 15:26:16,few clouds,-34.6667,-54.9167,61.99,56,13,20.38
201,Souillac,MU,2021-05-31 15:25:05,scattered clouds,-20.5167,57.5167,74.35,83,40,8.48
202,Krasnorechenskiy,RU,2021-05-31 15:34:56,overcast clouds,44.6265,135.3532,43.43,99,100,1.77
203,Shizunai,JP,2021-05-31 15:34:57,scattered clouds,42.3339,142.3669,47.08,84,37,0.49
204,Severnyy,RU,2021-05-31 15:34:57,broken clouds,50.677,36.5532,50.04,81,75,6.71
205,Beringovskiy,RU,2021-05-31 15:25:18,overcast clouds,63.05,179.3167,30.38,90,92,8.32
