City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
156,Mpika,ZM,2021-05-28 01:22:04,clear sky,-11.8343,31.4529,48.47,70,0,4.07
157,San Cristobal,VE,2021-05-28 01:21:15,overcast clouds,7.7669,-72.225,71.78,98,100,1.12
158,Kharian,PK,2021-05-28 01:22:04,clear sky,32.8149,73.8636,78.15,16,0,4.47
159,Atuona,PF,2021-05-28 01:17:46,scattered clouds,-9.8,-139.0333,78.87,73,27,14.14
160,Tarko-Sale,RU,2021-05-28 01:22:05,overcast clouds,64.9225,77.785,30.99,84,100,1.99
161,Hasaki,JP,2021-05-28 01:22:05,overcast clouds,35.7333,140.8333,77.4,68,100,2.17
162,Great Yarmouth,GB,2021-05-28 01:22:05,overcast clouds,52.6083,1.7305,50.02,89,100,9.01
163,Chistogorskiy,RU,2021-05-28 01:22:06,overcast clouds,53.9835,87.3843,44.13,70,100,10.56
164,Riyadh,SA,2021-05-28 01:20:59,clear sky,24.6877,46.7219,86.05,12,0,3.44
165,Trat,TH,2021-05-28 01:22:06,light rain,12.5,102.5,82.81,96,100,1.16
166,Kenai,US,2021-05-28 01:18:57,clear sky,60.5544,-151.2583,62.02,66,1,27.63
167,Meulaboh,ID,2021-05-28 01:19:01,overcast clouds,4.1363,96.1285,78.69,83,90,2.95
168,Hobyo,SO,2021-05-28 01:22:07,overcast clouds,5.3505,48.5268,78.19,81,89,16.78
169,Indramayu,ID,2021-05-28 01:22:07,broken clouds,-6.3264,108.32,82.38,76,60,6.93
170,Sistranda,NO,2021-05-28 01:22:07,clear sky,63.7256,8.834,44.56,75,8,13.69
171,Vestmannaeyjar,IS,2021-05-28 01:22:08,overcast clouds,63.4427,-20.2734,45.28,85,100,39.35
172,Koslan,RU,2021-05-28 01:22:08,overcast clouds,63.4564,48.8989,38.17,98,100,3.62
173,Goure,NE,2021-05-28 01:22:07,few clouds,13.9835,10.2704,79.32,8,19,5.01
174,Puerto Colombia,CO,2021-05-28 01:22:08,overcast clouds,10.9878,-74.9547,80.69,86,100,23.24
175,Imbituba,BR,2021-05-28 01:22:09,clear sky,-28.24,-48.6703,58.89,66,5,4.34
176,Okha,RU,2021-05-28 01:22:09,scattered clouds,53.5739,142.9478,44.47,70,49,9.01
177,Oum Hadjer,TD,2021-05-28 01:22:09,broken clouds,13.2954,19.6966,87.1,37,54,9.8
178,Acandi,CO,2021-05-28 01:22:10,overcast clouds,8.5063,-77.2778,77.67,94,100,3.98
179,Shimoda,JP,2021-05-28 01:22:10,overcast clouds,34.6667,138.95,74.16,67,100,15.5
180,Kieta,PG,2021-05-28 01:22:10,moderate rain,-6.2167,155.6333,77.97,93,100,3.29
181,Estevan,CA,2021-05-28 01:22:11,clear sky,49.1334,-102.9842,57.54,24,1,14.97
182,Bengkulu,ID,2021-05-28 01:22:11,broken clouds,-3.8004,102.2655,78.6,86,65,3.44
183,Havoysund,NO,2021-05-28 01:22:11,overcast clouds,70.9963,24.6622,38.28,67,100,20.42
184,Tuktoyaktuk,CA,2021-05-28 01:22:11,overcast clouds,69.4541,-133.0374,28.4,80,90,11.5
185,Kuching,MY,2021-05-28 01:22:12,few clouds,1.55,110.3333,80.82,94,20,2.3
186,Port Keats,AU,2021-05-28 01:22:12,overcast clouds,-14.25,129.55,80.22,37,99,14.32
187,Namatanai,PG,2021-05-28 01:22:12,light rain,-3.6667,152.4333,78.44,89,100,6.91
188,Mata,PT,2021-05-28 01:22:13,overcast clouds,40.683,-7.4592,56.61,74,100,2.3
189,Hede,CN,2021-05-28 01:22:13,clear sky,33.7681,120.2517,81.7,24,0,16.67
190,Zhigansk,RU,2021-05-28 01:22:13,clear sky,66.7697,123.3711,52.86,58,4,19.73
191,Bambous Virieux,MU,2021-05-28 01:22:13,broken clouds,-20.3428,57.7575,74.21,88,75,9.55
192,Maryborough,AU,2021-05-28 01:22:14,clear sky,-25.5333,152.7,70.11,36,0,5.41
193,Dunedin,NZ,2021-05-28 01:22:14,overcast clouds,-45.8742,170.5036,48.79,78,100,8.99
194,Longhua,CN,2021-05-28 01:22:14,overcast clouds,23.6137,114.1919,88.0,64,91,5.5
195,Tessalit,ML,2021-05-28 01:22:15,overcast clouds,20.1986,1.0114,91.22,6,100,12.37
196,Walvis Bay,NA,2021-05-28 01:22:15,clear sky,-22.9575,14.5053,56.35,76,10,13.94
197,Ketchikan,US,2021-05-28 01:22:16,clear sky,55.3422,-131.6461,57.18,47,1,7.56
198,Nelson Bay,AU,2021-05-28 01:22:16,broken clouds,-32.7167,152.15,64.0,55,54,3.0
199,Marsaxlokk,MT,2021-05-28 01:22:17,clear sky,35.8419,14.5431,68.07,77,0,4.61
200,Castro,BR,2021-05-28 01:22:17,scattered clouds,-24.7911,-50.0119,58.86,87,40,3.0
201,Sovetskiy,RU,2021-05-28 01:22:17,overcast clouds,61.3614,63.5842,43.99,59,98,3.62
202,Kisujszallas,HU,2021-05-28 01:22:18,overcast clouds,47.2167,20.7667,57.97,85,100,7.65
203,Gizo,SB,2021-05-28 01:22:18,heavy intensity rain,-8.103,156.8419,77.36,94,100,9.33
204,Iracoubo,GF,2021-05-28 01:22:18,overcast clouds,5.4802,-53.2011,75.99,93,100,9.46
205,Sisimiut,GL,2021-05-28 01:22:18,broken clouds,66.9395,-53.6735,34.9,90,70,3.42
206,Maple Valley,US,2021-05-28 01:22:19,light rain,47.3927,-122.0464,57.81,85,40,1.01
207,Sawakin,SD,2021-05-28 01:22:20,clear sky,19.1059,37.3321,83.01,71,2,4.61
208,Sakakah,SA,2021-05-28 01:22:20,clear sky,29.9697,40.2064,78.37,12,0,5.99
209,Kedrovyy,RU,2021-05-28 01:22:21,overcast clouds,56.1667,91.8167,52.21,86,100,13.58
210,Eura,FI,2021-05-28 01:22:21,clear sky,61.1333,22.1333,48.42,96,4,3.44
211,Dingle,PH,2021-05-28 01:22:21,broken clouds,10.9995,122.6711,86.54,68,78,4.47
212,Santa Maria,BR,2021-05-28 01:22:22,clear sky,-29.6842,-53.8069,54.7,94,0,4.25
213,Chara,RU,2021-05-28 01:22:22,overcast clouds,56.9064,118.2631,51.84,58,96,1.05
214,Ouesso,CG,2021-05-28 01:22:22,overcast clouds,1.6136,16.0517,70.97,97,100,1.81
215,Isabela,PH,2021-05-28 01:22:23,overcast clouds,6.7085,121.9711,86.05,70,88,2.73
216,Urkut,HU,2021-05-28 01:22:23,overcast clouds,47.085,17.6439,51.33,90,100,13.96
217,Dwarka,IN,2021-05-28 01:22:23,scattered clouds,22.2394,68.9678,82.98,80,39,15.35
218,Kavaratti,IN,2021-05-28 01:22:23,few clouds,10.5669,72.642,83.34,75,14,16.49
219,Taltal,CL,2021-05-28 01:22:24,few clouds,-25.4,-70.4833,61.93,81,24,1.86
220,Mwinilunga,ZM,2021-05-28 01:22:24,clear sky,-11.7358,24.4293,49.32,61,0,4.23
221,Tasiilaq,GL,2021-05-28 01:22:24,scattered clouds,65.6145,-37.6368,41.16,88,27,6.13
222,Clyde River,CA,2021-05-28 01:22:25,overcast clouds,70.4692,-68.5914,28.63,86,90,5.75
223,Tikrit,IQ,2021-05-28 01:22:25,clear sky,34.6071,43.6782,85.06,15,0,7.78
224,Qandala,SO,2021-05-28 01:22:25,overcast clouds,11.472,49.8728,86.11,63,100,2.3
225,Bilibino,RU,2021-05-28 01:22:26,overcast clouds,68.0546,166.4372,49.35,53,100,10.6
226,New Norfolk,AU,2021-05-28 01:22:26,scattered clouds,-42.7826,147.0587,49.5,55,43,3.0
227,Dukhovshchina,RU,2021-05-28 01:22:26,broken clouds,55.1919,32.4111,51.13,92,80,4.07
228,Provideniya,RU,2021-05-28 01:22:27,clear sky,64.3833,-173.3,44.71,61,0,17.9
229,Umm Kaddadah,SD,2021-05-28 01:22:27,broken clouds,13.6017,26.6876,83.7,12,57,9.71
230,Anadyr,RU,2021-05-28 01:22:27,clear sky,64.75,177.4833,43.3,60,0,4.38
231,Sohbatpur,PK,2021-05-28 01:22:27,clear sky,28.5202,68.5434,91.74,46,0,10.85
232,Staryy Nadym,RU,2021-05-28 01:22:28,broken clouds,65.6118,72.6842,37.0,56,53,10.04
233,Tual,ID,2021-05-28 01:22:28,few clouds,-5.6667,132.75,81.86,76,20,20.47
234,Ugoofaaru,MV,2021-05-28 01:22:28,scattered clouds,5.6667,73.0,82.18,78,32,19.73
235,Katsuura,JP,2021-05-28 01:22:29,overcast clouds,35.1333,140.3,74.23,73,100,7.34
236,Nara,JP,2021-05-28 01:18:51,overcast clouds,34.6851,135.8049,71.96,60,100,3.8
237,Buala,SB,2021-05-28 01:22:29,overcast clouds,-8.145,159.5921,77.52,89,100,6.24
238,Kungurtug,RU,2021-05-28 01:22:29,clear sky,50.5994,97.5228,59.22,57,7,1.88
239,Komsomolskiy,UZ,2021-05-28 01:22:30,clear sky,40.4272,71.7189,72.32,37,0,2.3
240,Hovd,MN,2021-05-28 01:22:30,overcast clouds,48.0056,91.6419,71.44,20,95,8.5
241,Almaznyy,RU,2021-05-28 01:22:30,overcast clouds,48.0448,40.045,64.54,72,99,6.62
242,Axim,GH,2021-05-28 01:22:31,light rain,4.8699,-2.2405,79.41,86,100,5.12
243,Rawson,AR,2021-05-28 01:22:31,overcast clouds,-43.3002,-65.1023,54.88,45,100,14.29
244,Altay,CN,2021-05-28 01:22:31,few clouds,47.8667,88.1167,74.35,28,13,6.08
245,Airai,TL,2021-05-28 01:22:32,broken clouds,-8.9266,125.4092,65.66,71,59,5.01
246,Kirakira,SB,2021-05-28 01:22:32,light rain,-10.4544,161.9205,82.06,67,96,1.21
247,Thunder Bay,CA,2021-05-28 01:18:45,scattered clouds,48.4001,-89.3168,44.58,41,40,5.75
248,Asyut,EG,2021-05-28 01:22:32,clear sky,27.181,31.1837,80.78,29,0,11.88
249,Enumclaw,US,2021-05-28 01:22:33,overcast clouds,47.2043,-121.9915,56.43,84,100,5.01
250,Gongzhuling,CN,2021-05-28 01:22:33,overcast clouds,43.5008,124.8198,62.73,50,100,7.25
251,Ancud,CL,2021-05-28 01:22:33,light rain,-41.8697,-73.8203,49.53,84,100,21.54
252,Luanda,AO,2021-05-28 01:17:53,scattered clouds,-8.8368,13.2343,72.1,88,28,6.91
253,Salinopolis,BR,2021-05-28 01:22:34,light rain,-0.6136,-47.3561,78.69,83,99,6.96
254,Nizwa,OM,2021-05-28 01:22:34,clear sky,22.9333,57.5333,81.14,17,0,4.76
255,Manado,ID,2021-05-28 01:22:34,few clouds,1.487,124.8455,88.57,62,20,0.38
256,Viedma,AR,2021-05-28 01:22:35,clear sky,-40.8135,-62.9967,57.56,35,7,17.96
257,Makakilo City,US,2021-05-28 01:22:35,clear sky,21.3469,-158.0858,86.32,55,1,18.41
258,Guerrero Negro,MX,2021-05-28 01:20:31,clear sky,27.9769,-114.0611,63.45,67,0,22.7
259,Cabo San Lucas,MX,2021-05-28 01:21:41,few clouds,22.8909,-109.9124,90.81,25,20,6.91
